Player,weighted_pred,scaled_pred
Jack Cork,73.87999425572123,-1.6944752406540278
Connor Roberts,73.97271098041826,-1.6594626122327838
Nathan Collins,75.64386757615001,-1.0283835365723046
Aaron Lennon,71.67621168268903,-2.5266899311850803
Wout Weghorst,75.68618605179445,-1.0124028052864034
Jay Rodriguez,73.72853612986647,-1.7516703917905596
Jóhann Berg Guðmundsson,72.45273081755646,-2.233452912514049
Ashley Barnes,78.36712365667543,0.0
Erik Pieters,78.36712365667543,0.0
Matěj Vydra,78.36712365667543,0.0
Kevin Long,78.36712365667543,0.0
Wayne Hennessey,78.36712365667543,0.0
Dale Stephens,78.36712365667543,0.0
Phil Bardsley,78.36712365667543,0.0
Dara Costelloe,78.36712365667543,0.0
Owen Dodgson,78.36712365667543,0.0
Anthony Gomez Mancini,78.36712365667543,0.0
Joseph McGlynn,78.36712365667543,0.0
Will Norris,78.36712365667543,0.0
Lewis Richardson,78.36712365667543,0.0
Bobby Thomas,78.36712365667543,0.0
Sam Waller,78.36712365667543,0.0
Emmanuel Dennis,79.06851529474498,0.264866612595993
Craig Cathcart,75.20813076327708,-1.192930884080863
Joshua King,76.58834360396787,-0.6717209352690541
Ben Foster,78.02349489488218,-0.12976457258207208
Kiko Femenía,75.93471822243032,-0.918549570396648
Juraj Kucka,75.7840625090452,-0.9754417064112387
Ismaila Sarr,75.59723154639141,-1.0459947063619592
Tom Cleverley,73.63334094117657,-1.7876189628814938
Samir Santos,75.61042837667219,-1.041011185681425
Hassane Kamara,73.67262521757404,-1.7727840366392593
Imran Louza,74.9441067747433,-1.2926342961139714
João Pedro,76.27179501238966,-0.7912592197631718
William Troost-Ekong,74.10927480799171,-1.6078919968315533
Adam Masina,73.29166324659742,-1.9166467537058447
Christian Kabasele,74.45992813668862,-1.475474736165196
Daniel Bachmann,78.46265510715904,0.03607555367442983
Cucho,72.11469686447406,-2.3611047167782027
Jeremy Ngakia,69.64005429569914,-3.29560430160539
Edo Kayembe,78.36712365667543,0.0
Ken Sema,78.36712365667543,0.0
Danny Rose,78.36712365667543,0.0
Francisco Sierralta,78.36712365667543,0.0
Oghenekaro Etebo,78.36712365667543,0.0
Ozan Tufan,78.36712365667543,0.0
Samuel Kalu,78.36712365667543,0.0
Nicolas Nkoulou,78.36712365667543,0.0
Dan Gosling,78.36712365667543,0.0
Ashley Fletcher,78.36712365667543,0.0
Troy Deeney,78.36712365667543,0.0
Vincent Angelini,78.36712365667543,0.0
Kwadwo Baah,78.36712365667543,0.0
Adrian Blake,78.36712365667543,0.0
Kamil Conteh,78.36712365667543,0.0
Tiago Çukur,78.36712365667543,0.0
Rob Elliot,78.36712365667543,0.0
Shaqai Forde,78.36712365667543,0.0
Jack Grieves,78.36712365667543,0.0
James Morris,78.36712365667543,0.0
Teemu Pukki,77.24765916635711,-0.4227435164299906
Grant Hanley,79.1228357775865,0.28537966337089404
Max Aarons,76.98047130402422,-0.5236417025242184
Kenny McLean,73.80403989615067,-1.7231578950220245
Tim Krul,80.16679803785597,0.6796112631610964
Ben Gibson,77.04290318030809,-0.5000655452223827
Pierre Lees-Melou,75.75590835504214,-0.9860735631322871
Milot Rashica,73.9443797032118,-1.6701613560114337
Billy Gilmour,77.52131933495073,-0.3194011925075982
Mathias Normann,75.85436428545455,-0.948893637734122
Josh Sargent,72.50732969336592,-2.2128347321676114
Dimitris Giannoulis,75.62243123510353,-1.0364785447407239
Sam Byram,74.37945827553794,-1.505862579963436
Ozan Kabak,76.25021013353296,-0.7994103202835662
Kieran Dowell,72.9444744382127,-2.047755707130498
Angus Gunn,78.36712365667543,0.0
Lukas Rupp,78.36712365667543,0.0
Adam Idah,78.36712365667543,0.0
Jakob Sørensen,78.36712365667543,0.0
Przemysław Płacheta,78.36712365667543,0.0
Todd Cantwell,78.36712365667543,0.0
Andrew Omobamidele,78.36712365667543,0.0
Christos Tzolis,78.36712365667543,0.0
Christoph Zimmermann,78.36712365667543,0.0
Tony Springett,78.36712365667543,0.0
Jon Rowe,78.36712365667543,0.0
Bali Mumba,78.36712365667543,0.0
Thomas Dickson-Peters,78.36712365667543,0.0
Liam Gibbs,78.36712365667543,0.0
Abu Kamara,78.36712365667543,0.0
Jon McCracken,78.36712365667543,0.0
Michael McGovern,78.36712365667543,0.0
Jonathan Tomkinson,78.36712365667543,0.0
