Age,Overall,Min,MP,Start%,MinPerMatch,npG90,npxG90,xA90,PassLiveSCA90,GCA90,ProgReceived90,SuccDrib90,DribSCA90,Drib%,ProgDistCarry90,ProgCarries90,ProgPassDist90,ProgPass90,Switch90,PassInt90,SuccPass90,FailedPass90,Miscontrols90,Disposs90,Tackle%,DribPast90,SuccPress90,Press%,TklWon90,Recov90,Blocks90,Int90,Err90,ADWon90,AD%,Fouls90,FoulsWon90,Tch90,Att3Tch90,AttPenTch90
28,86,1831,22,0.9090909090909091,83,0.049153468050245765,0.03932277444019661,0.009830693610049153,0.4423812124522119,0.09830693610049153,0.1474604041507373,0.09830693610049153,0,40,130.8956854178045,2.998361551064992,292.2665210267613,2.015292190060076,2.0644456581103223,0.638995084653195,48.465319497542325,5.406881485527034,0.09830693610049153,0.049153468050245765,2.2364827962861824,0.5898416166029492,2.8509011469142544,1.7400327689787,0.7864554888039322,9.04423812124522,1.5729109776078645,1.7203713817586017,0.049153468050245765,3.0966684871654833,64.9,0.3440742763517204,0.3440742763517204,61.58929546695794,1.8678317859093392,0.7373020207536864
31,75,1014,13,0.9230769230769231,78,0,0.07100591715976332,0.02662721893491124,0.35502958579881655,0.08875739644970414,0.35502958579881655,0.2662721893491124,0,75,45,1.1538461538461537,140.41420118343194,1.331360946745562,0.2662721893491124,0.621301775147929,24.497041420118343,6.390532544378698,0.35502958579881655,0,5.325443786982248,0.5325443786982248,2.396449704142012,3.150887573964497,1.1538461538461537,7.633136094674556,1.242603550295858,1.331360946745562,0,3.0177514792899407,69.4,0.5325443786982248,0.621301775147929,39.230769230769226,3.1065088757396446,1.9526627218934909
27,77,2058,26,0.8461538461538461,79,0.043731778425655975,0.048104956268221574,0.013119533527696792,0.26239067055393583,0.043731778425655975,0.1749271137026239,0.043731778425655975,0,100,30.962099125364432,0.43731778425655976,136.92419825072886,0.9620991253644314,0.43731778425655976,0.5685131195335277,22.215743440233236,6.9533527696793005,0.30612244897959184,0.1749271137026239,1.7011661807580174,0.4810495626822157,2.2303206997084546,1.4475218658892128,0.4810495626822157,7.740524781341108,2.186588921282799,1.530612244897959,0,4.329446064139941,73.9,1.0058309037900874,0.1749271137026239,40.714285714285715,2.8862973760932946,2.142857142857143
29,76,2158,25,1,86,0.08341056533827618,0.05421686746987952,0.025023169601482854,0.6672845227062094,0.16682113067655235,0.12511584800741427,0.3336422613531047,0.08341056533827618,61.5,100.96848934198331,2.126969416126043,315.8758109360519,1.835032437442076,2.6274328081557,1.5430954587581094,28.317886932344763,11.427247451343836,0.16682113067655235,0.25023169601482853,2.8693234476367007,0.20852641334569044,1.9601482854494903,1.2970342910101946,0.458758109360519,8.674698795180722,1.5430954587581094,3.127896200185357,0.08341056533827618,2.126969416126043,53.1,1.376274328081557,0.54216867469879515,47.54402224281743,3.253012048192771,1.0843373493975903
28,72,2494,28,1,89,0,0.04330392943063352,0,0.36086607858861264,0.03608660785886127,0.07217321571772253,0.07217321571772253,0,40,99.95990376904571,2.2373696872493984,340.6214915797915,2.814755412991179,1.2630312750601442,0.6495589414595028,38.43223736968725,8.588612670408981,0.14434643143544507,0.14434643143544507,1.6419406575781876,0.2165196471531676,1.8404170008019245,1.2125100240577387,0.6134723336006415,7.217321571772253,2.020850040096231,1.7321571772253408,0.03608660785886127,2.4178027265437048,67,0.5052125100240578,0.36086607858861264,55.64554931836407,2.056936647955092,0.8299919807538091
29,75,2897,33,1,88,0.03106662064204349,0.059026579219882636,0.009319986192613048,0.15533310321021745,0,0.09319986192613047,0.12426648256817396,0,66.7,45.04659993096306,0.7145322747670003,175.4953400069037,0.9009319986192613,1.0562651018294786,0.3106662064204349,32.7131515360718,5.902657921988263,0.15533310321021745,0.03106662064204349,1.5005177770107005,0.4659993096306524,3.168795305488436,1.1774249223334483,1.1805315843976527,7.82878840179496,2.392129789437349,2.019330341732827,0.03106662064204349,3.6037279944770453,75.8,0.8698653779772177,0.7455988954090438,49.986192613047976,1.584397652744218,1.0562651018294786
21,76,922,11,1,84,0,0.019522776572668116,0,0.3904555314533623,0,0,1.366594360086768,0.09761388286334058,77.8,92.53796095444686,1.4642082429501087,223.2429501084599,1.7570498915401302,1.0737527114967462,0.8785249457700651,33.286334056399134,7.125813449023862,0.2928416485900217,0.5856832971800434,4.334056399132321,0.48806941431670287,3.7093275488069417,3.943600867678959,1.0737527114967462,7.809110629067246,1.8546637744034709,2.1475054229934925,0,2.8308026030368767,59.2,1.1713665943600868,1.2689804772234274,48.611713665943604,1.5618221258134493,0.48806941431670287
25,76,2629,31,0.967741935483871,85,0.13693419551160135,0.08216051730696082,0.020540129326740205,0.5477367820464054,0,0.13693419551160135,0.03423354887790034,0,50,68.02206162038797,0.9243058197033092,251.787751996957,1.7459109927729175,1.1297071129707112,0.5819703309243058,40.56675542031191,8.421453023963483,0.03423354887790034,0.13693419551160135,1.6637504754659567,0.6504374286801065,2.601749714720426,1.0920502092050208,0.7189045264359072,11.09166983643971,2.1909471281856217,3.2521871434005325,0,3.9026245720806387,65.5,1.300874857360213,0.5819703309243058,58.53936858120959,2.7729174591099275,1.0270064663370102
24,72,911,15,0.6,61,0,0.01975850713501647,0.009879253567508234,0.592755214050494,0.09879253567508234,0.19758507135016468,0.592755214050494,0,85.7,61.547749725576296,1.5806805708013174,208.35345773874863,1.8770581778265643,0.889132821075741,1.2843029637760703,27.365532381997806,9.088913282107574,0.19758507135016468,0.49396267837541163,3.5268935236004397,0.889132821075741,4.248079034028541,4.287596048298573,1.3830954994511526,8.496158068057081,2.7661909989023052,2.8649835345773877,0.09879253567508234,2.074643249176729,58.3,1.5806805708013174,0.7903402854006587,49.09989023051592,2.2722283205268936,0.6915477497255763
22,76,2972,34,0.9705882352941176,87,0,0.05450874831763122,0.015141318977119783,0.6359353970390309,0.0908479138627187,0.15141318977119783,0.2725437415881561,0,64.3,105.95895020188424,3.361372812920592,342.13324360699863,3.573351278600269,0.6056527590847913,1.3627187079407805,41.6386271870794,12.264468371467025,0.24226110363391654,0.5148048452220726,1.7230820995962313,0.9387617765814266,4.481830417227456,1.2325033647375505,1.816958277254374,12.022207267833108,2.08950201884253,2.8162853297442796,0.15141318977119783,3.8761776581426646,67.4,1.4838492597577388,0.39367429340511434,64.01749663526245,6.238223418573351,1.0296096904441452
27,74,811,11,0.8181818181818182,74,0,0,0.03329223181257707,0.5548705302096177,0,0.2219482120838471,0.11097410604192355,0,50,115.8569667077682,2.7743526510480887,257.90382244143035,2.6633785450061653,1.220715166461159,1.1097410604192355,38.61898890258939,10.764488286066584,0.11097410604192355,0.2219482120838471,3.695437731196054,1.3316892725030827,3.662145499383477,3.983970406905055,1.3316892725030827,10.764488286066584,1.7755856966707768,2.996300863131936,0,2.1085080147965476,54.3,1.220715166461159,0.33292231812577067,58.70530209617756,2.3304562268803948,0.33292231812577067
27,79,3071,35,1,88,0,0.029306414848583526,0.041028980788016936,0.6447411266688375,0.1172256593943341,0.14653207424291761,0,0,0,153.06740475415174,3.1357863887984374,425.23607945294697,2.725496580918268,1.729078476066428,1.055030934549007,57.70433083686096,7.531748616085966,0.08791924454575058,0.05861282969716705,0.9026375773363726,0.26375773363725175,2.051449039400847,1.1341582546401825,0.38098339303158585,7.033539563660046,1.6411592315206773,1.3774014978834257,0,2.6082709215239337,63.6,0.5275154672745035,0.38098339303158585,72.65060240963857,1.729078476066428,0.5861282969716705
23,82,1844,22,0.9545454545454546,84,0.04880694143167029,0.0341648590021692,0.024403470715835145,0.683297180043384,0.09761388286334058,0.341648590021692,0.43926247288503256,0,64.3,151.15509761388287,3.8557483731019526,346.2852494577007,2.537960954446855,1.4154013015184383,1.4642082429501087,54.51735357917571,7.857917570498916,0.5368763557483731,0.3904555314533623,2.8356832971800436,0.8785249457700651,5.5151843817787425,1.7375271149674623,2.1963123644251628,9.712581344902388,2.4403470715835143,2.7819956616052064,0.04880694143167029,2.4403470715835143,62.5,1.7570498915401302,0.8297180043383948,73.16160520607376,4.295010845986985,0.8785249457700651
25,79,1631,23,0.7391304347826086,71,0.1103617412630288,0.11587982832618025,0.02207234825260576,0.8277130594727161,0.0551808706315144,0.275904353157572,0.16554261189454322,0,60,124.15695892090741,5.683629675045983,299.1906805640711,2.869405272838749,1.4347026364193745,0.8277130594727161,53.635806253832,6.400980993255671,0.16554261189454322,0.551808706315144,3.272225628448804,0.6069895769466584,3.6419374616799507,1.9589209074187615,1.213979153893317,8.442673206621704,1.9313304721030042,1.8761496014714898,0,3.0901287553648067,59.6,0.8828939301042305,0.6621704475781729,69.6934396076027,6.456161863887186,1.213979153893317
22,74,735,11,0.9090909090909091,67,0,0.0489795918367347,0.0489795918367347,0.2448979591836735,0,1.469387755102041,0.3673469387755102,0,50,116.69387755102042,4.285714285714286,214.2857142857143,2.2040816326530615,0.979591836734694,1.5918367346938778,40.04081632653062,8.448979591836736,0.489795918367347,1.1020408163265307,7.530612244897959,0.6122448979591837,4.408163265306123,4.004081632653062,1.469387755102041,5.63265306122449,1.959183673469388,2.0816326530612246,0,2.3265306122448983,65.5,2.4489795918367347,1.2244897959183674,54.85714285714286,14.081632653061225,1.3469387755102042
32,72,2396,31,0.8709677419354839,77,0,0.0037562604340567614,0.011268781302170282,0.18781302170283806,0,0.11268781302170283,0,0,0,37.82554257095158,0.48831385642737896,189.46577629382304,1.5025041736227045,1.6903171953255425,0.5258764607679466,27.871452420701168,6.573455759599332,0.07512520868113522,0.15025041736227043,1.7691986644407345,0.676126878130217,1.9156928213689481,1.1606844741235391,0.5634390651085142,8.226210350584306,2.0659432387312187,1.4273789649415691,0.07512520868113522,2.3664440734557597,60,0.5258764607679466,0.2629382303839733,42.257929883138566,2.2537562604340566,0.3756260434056761
30,75,1193,16,0.75,75,0,0.052808046940486165,0,0.3017602682313495,0,0.15088013411567475,0,0,0,45.565800502933776,0.9807208717518859,198.1810561609388,1.8860016764459344,0.3017602682313495,0.603520536462699,27.158424140821456,7.242246437552389,0,0.3017602682313495,4.526404023470243,0.15088013411567475,2.6404023470243083,3.1835708298407375,0.4526404023470243,8.751047778709136,2.4895222129086334,1.9614417435037719,0.15088013411567475,3.772003352891869,74.6,0.4526404023470243,0.3017602682313495,43.981559094719195,1.4333612740989101,0.8298407376362111
27,73,1390,17,0.8823529411764706,82,0,0.006474820143884893,0.006474820143884893,0.19424460431654675,0,0.12949640287769784,0.06474820143884892,0,50,89.15827338129496,1.4244604316546763,237.94964028776977,2.0071942446043165,1.8776978417266186,0.7122302158273381,28.489208633093526,7.575539568345324,0,0,3.528776978417266,0.3237410071942446,2.460431654676259,2.317985611510791,0.6474820143884892,7.446043165467626,1.8776978417266186,1.4892086330935252,0.06474820143884892,2.0719424460431655,65.3,1.1007194244604317,0.06474820143884892,44.8705035971223,1.0359712230215827,0.2589928057553957
31,77,2754,34,0.8823529411764706,81,0.06535947712418301,0.09477124183006536,0.016339869281045753,0.19607843137254902,0.16339869281045752,0.19607843137254902,0.06535947712418301,0.032679738562091505,100,64.54248366013071,1.5686274509803921,233.62745098039215,1.4705882352941175,1.2418300653594772,0.9803921568627451,33.169934640522875,7.156862745098039,0.06535947712418301,0.19607843137254902,1.4509803921568627,0.49019607843137253,2.1895424836601305,1.1013071895424837,0.6862745098039216,8.660130718954248,2.156862745098039,0.9803921568627451,0.032679738562091505,3.366013071895425,64.8,1.3071895424836601,0.39215686274509803,49.44444444444444,2.418300653594771,1.3725490196078431
24,77,963,13,0.7692307692307693,74,0,0.009345794392523366,0.009345794392523366,0.1869158878504673,0.09345794392523366,0,0,0,0,87.28971962616824,1.7757009345794394,249.06542056074767,1.4018691588785048,0.4672897196261683,0.3738317757009346,37.757009345794394,6.074766355140187,0.09345794392523366,0.09345794392523366,1.869158878504673,0.7476635514018692,2.6168224299065423,3.635514018691589,0.28037383177570097,8.971962616822431,2.149532710280374,1.5887850467289721,0,1.7757009345794394,48.7,0.5607476635514019,0.4672897196261683,51.86915887850468,0.9345794392523366,0.4672897196261683
33,80,921,11,1,84,0.09771986970684039,0.02931596091205212,0,0.19543973941368079,0.09771986970684039,0.09771986970684039,0,0,0,69.77198697068404,0.5863192182410424,219.28338762214986,0.977198697068404,0.09771986970684039,0.19543973941368079,38.306188925081436,5.863192182410424,0,0.09771986970684039,2.7947882736156355,0.488599348534202,1.5635179153094463,3.1270358306188926,0.7817589576547231,7.622149837133551,0.6840390879478828,1.2703583061889252,0,2.5407166123778504,68.4,0.488599348534202,0.2931596091205212,51.10749185667753,1.3680781758957656,0.7817589576547231
26,81,2078,24,1,87,0.04331087584215592,0.03897978825794033,0,0.2165543792107796,0,0.12993262752646775,0.08662175168431184,0,50,74.538017324350335,1.4292589027911453,213.609239653513,1.3426371511068336,0.9961501443695862,0.17324350336862368,36.59769008662175,4.547641963426371,0.17324350336862368,0.08662175168431184,2.165543792107796,0.17324350336862368,1.5158806544754573,1.4162656400384988,0.2165543792107796,7.102983638113571,1.645813282001925,2.0356111645813284,0,2.3820981713185754,68.8,0.519730510105871,0.4331087584215592,51.1934552454283,1.5158806544754573,0.6929740134744947
30,79,900,10,1,90,0,0.02,0.01,0.1,0,0,0.4,0,80,83.5,2,352.6,1.5,0.2,1.2,45,9.1,0.2,0.2,5.33,0.7,4.3,3.91,2.2,10.2,2.1,1.9,0,2.6,54.2,0.9,0.2,63.2,2.1,0.7
28,79,3361,38,1,88,0.10711097887533473,0.053555489437667365,0,0.18744421303183578,0,0.08033323415650105,0.026777744718833683,0,50,77.76257066349301,0.9104433204403453,279.9345432906873,1.178220767628682,1.4192204700981852,0.5623326390955073,39.39006248140435,4.311216899732223,0.053555489437667365,0.053555489437667365,1.2371318060101162,0.37488842606367156,1.8208866408806905,0.923832192799762,0.4819994049390063,6.292770008925915,1.7137756620053557,1.178220767628682,0,1.0443320440345136,57.4,0.5623326390955073,0.08033323415650105,50.60993751859566,0.8836655757215115,0.4819994049390063
24,70,2687,30,1,90,0.033494603647190174,0.033494603647190174,0,0.20096762188314105,0.033494603647190174,0.23446222553033125,0.4354298474134723,0.033494603647190174,76.5,121.11648678823968,3.6844064011909192,320.4763676963156,3.081503535541496,1.4737625604763678,0.7033866765909937,42.83959806475624,6.598436918496465,0.3014514328247116,0.3014514328247116,2.029772981019725,0.4354298474134723,3.081503535541496,1.2828433196873836,1.1053219203572757,7.971715668031262,1.7417193896538892,2.143654633420171,0.033494603647190174,2.8805359136583553,66.7,0.7368812802381839,0.5359136583550428,58.38109415705248,3.5169333829549685,0.7368812802381839
31,78,2705,31,1,87,0.066543438077634,0.08983364140480592,0.013308687615526803,0.46580406654343803,0,0.19963031423290203,0.16635859519408502,0,62.5,97.2532347504621,2.428835489833641,460.2144177449168,3.9926062846580406,1.2975970425138632,1.8299445471349352,47.07948243992606,10.081330868761553,0.16635859519408502,0.266173752310536,1.8731977818853973,0.46580406654343803,3.4269870609981514,1.2110905730129389,1.2643253234750462,8.65064695009242,2.0295748613678373,2.6950092421441774,0.033271719038817,2.7948243992606283,66.1,1.164510166358595,0.598890942698706,68.57301293900184,4.2255083179297594,1.164510166358595
