"","League","Gender","Country","Season","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score_Final","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score_Final","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","time_start","stint_length","Is_Pens","Event_Half","Event_Type","Event_Players","Score_Progression","match_id"
"1206","Premier League","M","ENG","2021-2022","10/2/2021","Premier League (Matchweek 7)","Chelsea","3/4/2003",3,3.6,"Trevoh Chalobah · 9&rsquor; Timo Werner · 84&rsquor; Ben Chilwell · 89&rsquor;",1,0,"Southampton","4/4/2002",1,1.3,"James Ward-Prowse (P) · 61&rsquor; James Ward-Prowse · 77&rsquor;",3,1,"https://fbref.com/en/matches/a6466617/Chelsea-Southampton-October-2-2021-Premier-League","Chelsea","Home",89,6,FALSE,2,"Goal","Ben Chilwell","3:01","Chelsea_Southampton"
"1207","Premier League","M","ENG","2021-2022","10/2/2021","Premier League (Matchweek 7)","Leeds United","4-1-4-1",1,1.9,"Diego Llorente · 18&rsquor;",0,0,"Watford","4-2-3-1",0,0.2,"",3,0,"https://fbref.com/en/matches/be9d8a45/Leeds-United-Watford-October-2-2021-Premier-League","Leeds United","Home",1,17,FALSE,1,"Kick-off",NA,"0:00","Leeds United_Watford"
"1208","Premier League","M","ENG","2021-2022","10/2/2021","Premier League (Matchweek 7)","Leeds United","4-1-4-1",1,1.9,"Diego Llorente · 18&rsquor;",0,0,"Watford","4-2-3-1",0,0.2,"",3,0,"https://fbref.com/en/matches/be9d8a45/Leeds-United-Watford-October-2-2021-Premier-League","Leeds United","Home",18,28,FALSE,1,"Goal","Diego Llorente","1:00","Leeds United_Watford"
"1209","Premier League","M","ENG","2021-2022","10/2/2021","Premier League (Matchweek 7)","Leeds United","4-1-4-1",1,1.9,"Diego Llorente · 18&rsquor;",0,0,"Watford","4-2-3-1",0,0.2,"",3,0,"https://fbref.com/en/matches/be9d8a45/Leeds-United-Watford-October-2-2021-Premier-League",NA,"Away",46,13,FALSE,1,"Substitute","Ken Sema for Joshua King","1:00","Leeds United_Watford"
"1210","Premier League","M","ENG","2021-2022","10/2/2021","Premier League (Matchweek 7)","Leeds United","4-1-4-1",1,1.9,"Diego Llorente · 18&rsquor;",0,0,"Watford","4-2-3-1",0,0.2,"",3,0,"https://fbref.com/en/matches/be9d8a45/Leeds-United-Watford-October-2-2021-Premier-League",NA,"Away",59,9,FALSE,2,"Substitute","João Pedro for Ozan Tufan","1:00","Leeds United_Watford"
"1211","Premier League","M","ENG","2021-2022","10/2/2021","Premier League (Matchweek 7)","Leeds United","4-1-4-1",1,1.9,"Diego Llorente · 18&rsquor;",0,0,"Watford","4-2-3-1",0,0.2,"",3,0,"https://fbref.com/en/matches/be9d8a45/Leeds-United-Watford-October-2-2021-Premier-League",NA,"Away",68,10,FALSE,2,"Substitute","Christian Kabasele for Francisco Sierralta","1:00","Leeds United_Watford"
"1212","Premier League","M","ENG","2021-2022","10/2/2021","Premier League (Matchweek 7)","Leeds United","4-1-4-1",1,1.9,"Diego Llorente · 18&rsquor;",0,0,"Watford","4-2-3-1",0,0.2,"",3,0,"https://fbref.com/en/matches/be9d8a45/Leeds-United-Watford-October-2-2021-Premier-League","Leeds United","Home",78,16,FALSE,2,"Substitute","Tyler Roberts for Stuart Dallas","1:00","Leeds United_Watford"
"1213","Premier League","M","ENG","2021-2022","10/2/2021","Premier League (Matchweek 7)","Leeds United","4-1-4-1",1,1.9,"Diego Llorente · 18&rsquor;",0,0,"Watford","4-2-3-1",0,0.2,"",3,0,"https://fbref.com/en/matches/be9d8a45/Leeds-United-Watford-October-2-2021-Premier-League","Leeds United","Home",94,1,FALSE,2,"Substitute","Pascal Struijk for Mateusz Klich","1:00","Leeds United_Watford"
"1214","Premier League","M","ENG","2021-2022","10/2/2021","Premier League (Matchweek 7)","Leeds United","4-1-4-1",1,1.9,"Diego Llorente · 18&rsquor;",0,0,"Watford","4-2-3-1",0,0.2,"",3,0,"https://fbref.com/en/matches/be9d8a45/Leeds-United-Watford-October-2-2021-Premier-League","Leeds United","Home",1,17,FALSE,1,"Kick-off",NA,"0:00","Leeds United_Watford"
"1215","Premier League","M","ENG","2021-2022","10/2/2021","Premier League (Matchweek 7)","Leeds United","4-1-4-1",1,1.9,"Diego Llorente · 18&rsquor;",0,0,"Watford","4-2-3-1",0,0.2,"",3,0,"https://fbref.com/en/matches/be9d8a45/Leeds-United-Watford-October-2-2021-Premier-League","Leeds United","Home",18,28,FALSE,1,"Goal","Diego Llorente","1:00","Leeds United_Watford"
"1216","Premier League","M","ENG","2021-2022","10/2/2021","Premier League (Matchweek 7)","Leeds United","4-1-4-1",1,1.9,"Diego Llorente · 18&rsquor;",0,0,"Watford","4-2-3-1",0,0.2,"",3,0,"https://fbref.com/en/matches/be9d8a45/Leeds-United-Watford-October-2-2021-Premier-League",NA,"Away",46,13,FALSE,1,"Substitute","Ken Sema for Joshua King","1:00","Leeds United_Watford"
"1217","Premier League","M","ENG","2021-2022","10/2/2021","Premier League (Matchweek 7)","Leeds United","4-1-4-1",1,1.9,"Diego Llorente · 18&rsquor;",0,0,"Watford","4-2-3-1",0,0.2,"",3,0,"https://fbref.com/en/matches/be9d8a45/Leeds-United-Watford-October-2-2021-Premier-League",NA,"Away",59,9,FALSE,2,"Substitute","João Pedro for Ozan Tufan","1:00","Leeds United_Watford"
"1218","Premier League","M","ENG","2021-2022","10/2/2021","Premier League (Matchweek 7)","Leeds United","4-1-4-1",1,1.9,"Diego Llorente · 18&rsquor;",0,0,"Watford","4-2-3-1",0,0.2,"",3,0,"https://fbref.com/en/matches/be9d8a45/Leeds-United-Watford-October-2-2021-Premier-League",NA,"Away",68,10,FALSE,2,"Substitute","Christian Kabasele for Francisco Sierralta","1:00","Leeds United_Watford"
"1219","Premier League","M","ENG","2021-2022","10/2/2021","Premier League (Matchweek 7)","Leeds United","4-1-4-1",1,1.9,"Diego Llorente · 18&rsquor;",0,0,"Watford","4-2-3-1",0,0.2,"",3,0,"https://fbref.com/en/matches/be9d8a45/Leeds-United-Watford-October-2-2021-Premier-League","Leeds United","Home",78,16,FALSE,2,"Substitute","Tyler Roberts for Stuart Dallas","1:00","Leeds United_Watford"
"1220","Premier League","M","ENG","2021-2022","10/2/2021","Premier League (Matchweek 7)","Leeds United","4-1-4-1",1,1.9,"Diego Llorente · 18&rsquor;",0,0,"Watford","4-2-3-1",0,0.2,"",3,0,"https://fbref.com/en/matches/be9d8a45/Leeds-United-Watford-October-2-2021-Premier-League","Leeds United","Home",94,1,FALSE,2,"Substitute","Pascal Struijk for Mateusz Klich","1:00","Leeds United_Watford"
"1221","Premier League","M","ENG","2021-2022","10/2/2021","Premier League (Matchweek 7)","Brighton & Hove Albion","3/5/2002",0,1.4,"",2,0,"Arsenal","4-2-3-1",0,0.5,"",1,0,"https://fbref.com/en/matches/cdaded7b/Brighton-and-Hove-Albion-Arsenal-October-2-2021-Premier-League",NA,"Away",1,62,FALSE,1,"Kick-off",NA,"0:00","Brighton & Hove Albion_Arsenal"
"1222","Premier League","M","ENG","2021-2022","10/2/2021","Premier League (Matchweek 7)","Brighton & Hove Albion","3/5/2002",0,1.4,"",2,0,"Arsenal","4-2-3-1",0,0.5,"",1,0,"https://fbref.com/en/matches/cdaded7b/Brighton-and-Hove-Albion-Arsenal-October-2-2021-Premier-League",NA,"Away",63,9,FALSE,2,"Substitute","Nicolas Pépé for Martin Ødegaard","0:00","Brighton & Hove Albion_Arsenal"
"1223","Premier League","M","ENG","2021-2022","10/2/2021","Premier League (Matchweek 7)","Brighton & Hove Albion","3/5/2002",0,1.4,"",2,0,"Arsenal","4-2-3-1",0,0.5,"",1,0,"https://fbref.com/en/matches/cdaded7b/Brighton-and-Hove-Albion-Arsenal-October-2-2021-Premier-League",NA,"Away",72,6,FALSE,2,"Substitute","Alexandre Lacazette for Pierre-Emerick Aubameyang","0:00","Brighton & Hove Albion_Arsenal"
"1224","Premier League","M","ENG","2021-2022","10/2/2021","Premier League (Matchweek 7)","Brighton & Hove Albion","3/5/2002",0,1.4,"",2,0,"Arsenal","4-2-3-1",0,0.5,"",1,0,"https://fbref.com/en/matches/cdaded7b/Brighton-and-Hove-Albion-Arsenal-October-2-2021-Premier-League","Brighton & Hove Albion","Home",78,6,FALSE,2,"Substitute","Alexis Mac Allister for Jakub Moder","0:00","Brighton & Hove Albion_Arsenal"
"1225","Premier League","M","ENG","2021-2022","10/2/2021","Premier League (Matchweek 7)","Brighton & Hove Albion","3/5/2002",0,1.4,"",2,0,"Arsenal","4-2-3-1",0,0.5,"",1,0,"https://fbref.com/en/matches/cdaded7b/Brighton-and-Hove-Albion-Arsenal-October-2-2021-Premier-League","Brighton & Hove Albion","Home",84,6,FALSE,2,"Substitute","Solly March for Pascal Groß","0:00","Brighton & Hove Albion_Arsenal"
"1226","Premier League","M","ENG","2021-2022","10/2/2021","Premier League (Matchweek 7)","Brighton & Hove Albion","3/5/2002",0,1.4,"",2,0,"Arsenal","4-2-3-1",0,0.5,"",1,0,"https://fbref.com/en/matches/cdaded7b/Brighton-and-Hove-Albion-Arsenal-October-2-2021-Premier-League",NA,"Away",90,5,FALSE,2,"Substitute","Ainsley Maitland-Niles for Bukayo Saka","0:00","Brighton & Hove Albion_Arsenal"
"1227","Premier League","M","ENG","2021-2022","10/2/2021","Premier League (Matchweek 7)","Brighton & Hove Albion","3/5/2002",0,1.4,"",2,0,"Arsenal","4-2-3-1",0,0.5,"",1,0,"https://fbref.com/en/matches/cdaded7b/Brighton-and-Hove-Albion-Arsenal-October-2-2021-Premier-League",NA,"Away",1,62,FALSE,1,"Kick-off",NA,"0:00","Brighton & Hove Albion_Arsenal"
"1228","Premier League","M","ENG","2021-2022","10/2/2021","Premier League (Matchweek 7)","Brighton & Hove Albion","3/5/2002",0,1.4,"",2,0,"Arsenal","4-2-3-1",0,0.5,"",1,0,"https://fbref.com/en/matches/cdaded7b/Brighton-and-Hove-Albion-Arsenal-October-2-2021-Premier-League",NA,"Away",63,9,FALSE,2,"Substitute","Nicolas Pépé for Martin Ødegaard","0:00","Brighton & Hove Albion_Arsenal"
"1229","Premier League","M","ENG","2021-2022","10/2/2021","Premier League (Matchweek 7)","Brighton & Hove Albion","3/5/2002",0,1.4,"",2,0,"Arsenal","4-2-3-1",0,0.5,"",1,0,"https://fbref.com/en/matches/cdaded7b/Brighton-and-Hove-Albion-Arsenal-October-2-2021-Premier-League",NA,"Away",72,6,FALSE,2,"Substitute","Alexandre Lacazette for Pierre-Emerick Aubameyang","0:00","Brighton & Hove Albion_Arsenal"
"1230","Premier League","M","ENG","2021-2022","10/2/2021","Premier League (Matchweek 7)","Brighton & Hove Albion","3/5/2002",0,1.4,"",2,0,"Arsenal","4-2-3-1",0,0.5,"",1,0,"https://fbref.com/en/matches/cdaded7b/Brighton-and-Hove-Albion-Arsenal-October-2-2021-Premier-League","Brighton & Hove Albion","Home",78,6,FALSE,2,"Substitute","Alexis Mac Allister for Jakub Moder","0:00","Brighton & Hove Albion_Arsenal"
"1231","Premier League","M","ENG","2021-2022","10/2/2021","Premier League (Matchweek 7)","Brighton & Hove Albion","3/5/2002",0,1.4,"",2,0,"Arsenal","4-2-3-1",0,0.5,"",1,0,"https://fbref.com/en/matches/cdaded7b/Brighton-and-Hove-Albion-Arsenal-October-2-2021-Premier-League","Brighton & Hove Albion","Home",84,6,FALSE,2,"Substitute","Solly March for Pascal Groß","0:00","Brighton & Hove Albion_Arsenal"
"1232","Premier League","M","ENG","2021-2022","10/2/2021","Premier League (Matchweek 7)","Brighton & Hove Albion","3/5/2002",0,1.4,"",2,0,"Arsenal","4-2-3-1",0,0.5,"",1,0,"https://fbref.com/en/matches/cdaded7b/Brighton-and-Hove-Albion-Arsenal-October-2-2021-Premier-League",NA,"Away",90,5,FALSE,2,"Substitute","Ainsley Maitland-Niles for Bukayo Saka","0:00","Brighton & Hove Albion_Arsenal"
"1233","Premier League","M","ENG","2021-2022","10/3/2021","Premier League (Matchweek 7)","Tottenham Hotspur","4-2-3-1",2,1.7,"Pierre Højbjerg · 27&rsquor; Matt Targett (OG) · 71&rsquor;",2,0,"Aston Villa","3/5/2002",1,1.1,"Ollie Watkins · 67&rsquor;",1,0,"https://fbref.com/en/matches/7bb0a43c/Tottenham-Hotspur-Aston-Villa-October-3-2021-Premier-League","Tottenham Hotspur","Home",1,26,FALSE,1,"Kick-off",NA,"0:00","Tottenham Hotspur_Aston Villa"
"1234","Premier League","M","ENG","2021-2022","10/3/2021","Premier League (Matchweek 7)","Tottenham Hotspur","4-2-3-1",2,1.7,"Pierre Højbjerg · 27&rsquor; Matt Targett (OG) · 71&rsquor;",2,0,"Aston Villa","3/5/2002",1,1.1,"Ollie Watkins · 67&rsquor;",1,0,"https://fbref.com/en/matches/7bb0a43c/Tottenham-Hotspur-Aston-Villa-October-3-2021-Premier-League","Tottenham Hotspur","Home",27,40,FALSE,1,"Goal","Pierre Højbjerg Assist: Son Heung-min","1:00","Tottenham Hotspur_Aston Villa"
"1235","Premier League","M","ENG","2021-2022","10/3/2021","Premier League (Matchweek 7)","Tottenham Hotspur","4-2-3-1",2,1.7,"Pierre Højbjerg · 27&rsquor; Matt Targett (OG) · 71&rsquor;",2,0,"Aston Villa","3/5/2002",1,1.1,"Ollie Watkins · 67&rsquor;",1,0,"https://fbref.com/en/matches/7bb0a43c/Tottenham-Hotspur-Aston-Villa-October-3-2021-Premier-League",NA,"Away",67,2,FALSE,2,"Goal","Ollie Watkins Assist: Matt Targett","1:01","Tottenham Hotspur_Aston Villa"
"1236","Premier League","M","ENG","2021-2022","10/3/2021","Premier League (Matchweek 7)","Tottenham Hotspur","4-2-3-1",2,1.7,"Pierre Højbjerg · 27&rsquor; Matt Targett (OG) · 71&rsquor;",2,0,"Aston Villa","3/5/2002",1,1.1,"Ollie Watkins · 67&rsquor;",1,0,"https://fbref.com/en/matches/7bb0a43c/Tottenham-Hotspur-Aston-Villa-October-3-2021-Premier-League",NA,"Away",69,2,FALSE,2,"Substitute","Emi Buendía for Jacob Ramsey","1:01","Tottenham Hotspur_Aston Villa"
"1237","Premier League","M","ENG","2021-2022","10/3/2021","Premier League (Matchweek 7)","Tottenham Hotspur","4-2-3-1",2,1.7,"Pierre Højbjerg · 27&rsquor; Matt Targett (OG) · 71&rsquor;",2,0,"Aston Villa","3/5/2002",1,1.1,"Ollie Watkins · 67&rsquor;",1,0,"https://fbref.com/en/matches/7bb0a43c/Tottenham-Hotspur-Aston-Villa-October-3-2021-Premier-League","Tottenham Hotspur","Home",71,5,FALSE,2,"Own Goal","Matt Targett Own Goal","2:01","Tottenham Hotspur_Aston Villa"
"1238","Premier League","M","ENG","2021-2022","10/3/2021","Premier League (Matchweek 7)","Tottenham Hotspur","4-2-3-1",2,1.7,"Pierre Højbjerg · 27&rsquor; Matt Targett (OG) · 71&rsquor;",2,0,"Aston Villa","3/5/2002",1,1.1,"Ollie Watkins · 67&rsquor;",1,0,"https://fbref.com/en/matches/7bb0a43c/Tottenham-Hotspur-Aston-Villa-October-3-2021-Premier-League","Tottenham Hotspur","Home",76,4,FALSE,2,"Substitute","Giovani Lo Celso for Tanguy Ndombele","2:01","Tottenham Hotspur_Aston Villa"
"1239","Premier League","M","ENG","2021-2022","10/3/2021","Premier League (Matchweek 7)","Tottenham Hotspur","4-2-3-1",2,1.7,"Pierre Højbjerg · 27&rsquor; Matt Targett (OG) · 71&rsquor;",2,0,"Aston Villa","3/5/2002",1,1.1,"Ollie Watkins · 67&rsquor;",1,0,"https://fbref.com/en/matches/7bb0a43c/Tottenham-Hotspur-Aston-Villa-October-3-2021-Premier-League",NA,"Away",80,9,FALSE,2,"Substitute","Bertrand Traoré for Kortney Hause","2:01","Tottenham Hotspur_Aston Villa"
"1240","Premier League","M","ENG","2021-2022","10/3/2021","Premier League (Matchweek 7)","Tottenham Hotspur","4-2-3-1",2,1.7,"Pierre Højbjerg · 27&rsquor; Matt Targett (OG) · 71&rsquor;",2,0,"Aston Villa","3/5/2002",1,1.1,"Ollie Watkins · 67&rsquor;",1,0,"https://fbref.com/en/matches/7bb0a43c/Tottenham-Hotspur-Aston-Villa-October-3-2021-Premier-League","Tottenham Hotspur","Home",89,0,FALSE,2,"Substitute","Bryan for Lucas Moura","2:01","Tottenham Hotspur_Aston Villa"
"1241","Premier League","M","ENG","2021-2022","10/3/2021","Premier League (Matchweek 7)","Tottenham Hotspur","4-2-3-1",2,1.7,"Pierre Højbjerg · 27&rsquor; Matt Targett (OG) · 71&rsquor;",2,0,"Aston Villa","3/5/2002",1,1.1,"Ollie Watkins · 67&rsquor;",1,0,"https://fbref.com/en/matches/7bb0a43c/Tottenham-Hotspur-Aston-Villa-October-3-2021-Premier-League",NA,"Away",89,6,FALSE,2,"Substitute","Cameron Archer for Danny Ings","2:01","Tottenham Hotspur_Aston Villa"
"1242","Premier League","M","ENG","2021-2022","10/3/2021","Premier League (Matchweek 7)","Tottenham Hotspur","4-2-3-1",2,1.7,"Pierre Højbjerg · 27&rsquor; Matt Targett (OG) · 71&rsquor;",2,0,"Aston Villa","3/5/2002",1,1.1,"Ollie Watkins · 67&rsquor;",1,0,"https://fbref.com/en/matches/7bb0a43c/Tottenham-Hotspur-Aston-Villa-October-3-2021-Premier-League","Tottenham Hotspur","Home",1,26,FALSE,1,"Kick-off",NA,"0:00","Tottenham Hotspur_Aston Villa"
"1243","Premier League","M","ENG","2021-2022","10/3/2021","Premier League (Matchweek 7)","Tottenham Hotspur","4-2-3-1",2,1.7,"Pierre Højbjerg · 27&rsquor; Matt Targett (OG) · 71&rsquor;",2,0,"Aston Villa","3/5/2002",1,1.1,"Ollie Watkins · 67&rsquor;",1,0,"https://fbref.com/en/matches/7bb0a43c/Tottenham-Hotspur-Aston-Villa-October-3-2021-Premier-League","Tottenham Hotspur","Home",27,40,FALSE,1,"Goal","Pierre Højbjerg Assist: Son Heung-min","1:00","Tottenham Hotspur_Aston Villa"
"1244","Premier League","M","ENG","2021-2022","10/3/2021","Premier League (Matchweek 7)","Tottenham Hotspur","4-2-3-1",2,1.7,"Pierre Højbjerg · 27&rsquor; Matt Targett (OG) · 71&rsquor;",2,0,"Aston Villa","3/5/2002",1,1.1,"Ollie Watkins · 67&rsquor;",1,0,"https://fbref.com/en/matches/7bb0a43c/Tottenham-Hotspur-Aston-Villa-October-3-2021-Premier-League",NA,"Away",67,2,FALSE,2,"Goal","Ollie Watkins Assist: Matt Targett","1:01","Tottenham Hotspur_Aston Villa"
"1245","Premier League","M","ENG","2021-2022","10/3/2021","Premier League (Matchweek 7)","Tottenham Hotspur","4-2-3-1",2,1.7,"Pierre Højbjerg · 27&rsquor; Matt Targett (OG) · 71&rsquor;",2,0,"Aston Villa","3/5/2002",1,1.1,"Ollie Watkins · 67&rsquor;",1,0,"https://fbref.com/en/matches/7bb0a43c/Tottenham-Hotspur-Aston-Villa-October-3-2021-Premier-League",NA,"Away",69,2,FALSE,2,"Substitute","Emi Buendía for Jacob Ramsey","1:01","Tottenham Hotspur_Aston Villa"
"1246","Premier League","M","ENG","2021-2022","10/3/2021","Premier League (Matchweek 7)","Tottenham Hotspur","4-2-3-1",2,1.7,"Pierre Højbjerg · 27&rsquor; Matt Targett (OG) · 71&rsquor;",2,0,"Aston Villa","3/5/2002",1,1.1,"Ollie Watkins · 67&rsquor;",1,0,"https://fbref.com/en/matches/7bb0a43c/Tottenham-Hotspur-Aston-Villa-October-3-2021-Premier-League","Tottenham Hotspur","Home",71,5,FALSE,2,"Own Goal","Matt Targett Own Goal","2:01","Tottenham Hotspur_Aston Villa"
"1247","Premier League","M","ENG","2021-2022","10/3/2021","Premier League (Matchweek 7)","Tottenham Hotspur","4-2-3-1",2,1.7,"Pierre Højbjerg · 27&rsquor; Matt Targett (OG) · 71&rsquor;",2,0,"Aston Villa","3/5/2002",1,1.1,"Ollie Watkins · 67&rsquor;",1,0,"https://fbref.com/en/matches/7bb0a43c/Tottenham-Hotspur-Aston-Villa-October-3-2021-Premier-League","Tottenham Hotspur","Home",76,4,FALSE,2,"Substitute","Giovani Lo Celso for Tanguy Ndombele","2:01","Tottenham Hotspur_Aston Villa"
"1248","Premier League","M","ENG","2021-2022","10/3/2021","Premier League (Matchweek 7)","Tottenham Hotspur","4-2-3-1",2,1.7,"Pierre Højbjerg · 27&rsquor; Matt Targett (OG) · 71&rsquor;",2,0,"Aston Villa","3/5/2002",1,1.1,"Ollie Watkins · 67&rsquor;",1,0,"https://fbref.com/en/matches/7bb0a43c/Tottenham-Hotspur-Aston-Villa-October-3-2021-Premier-League",NA,"Away",80,9,FALSE,2,"Substitute","Bertrand Traoré for Kortney Hause","2:01","Tottenham Hotspur_Aston Villa"
"1249","Premier League","M","ENG","2021-2022","10/3/2021","Premier League (Matchweek 7)","Tottenham Hotspur","4-2-3-1",2,1.7,"Pierre Højbjerg · 27&rsquor; Matt Targett (OG) · 71&rsquor;",2,0,"Aston Villa","3/5/2002",1,1.1,"Ollie Watkins · 67&rsquor;",1,0,"https://fbref.com/en/matches/7bb0a43c/Tottenham-Hotspur-Aston-Villa-October-3-2021-Premier-League","Tottenham Hotspur","Home",89,0,FALSE,2,"Substitute","Bryan for Lucas Moura","2:01","Tottenham Hotspur_Aston Villa"
"1250","Premier League","M","ENG","2021-2022","10/3/2021","Premier League (Matchweek 7)","Tottenham Hotspur","4-2-3-1",2,1.7,"Pierre Højbjerg · 27&rsquor; Matt Targett (OG) · 71&rsquor;",2,0,"Aston Villa","3/5/2002",1,1.1,"Ollie Watkins · 67&rsquor;",1,0,"https://fbref.com/en/matches/7bb0a43c/Tottenham-Hotspur-Aston-Villa-October-3-2021-Premier-League",NA,"Away",89,6,FALSE,2,"Substitute","Cameron Archer for Danny Ings","2:01","Tottenham Hotspur_Aston Villa"
"1251","Premier League","M","ENG","2021-2022","10/3/2021","Premier League (Matchweek 7)","Crystal Palace","4/3/2003",2,1.3,"Michael Olise · 61&rsquor; Jeffrey Schlupp · 72&rsquor;",2,0,"Leicester City","4/4/2002",2,1.7,"Kelechi Iheanacho · 31&rsquor; Jamie Vardy · 37&rsquor;",3,0,"https://fbref.com/en/matches/b06fd537/Crystal-Palace-Leicester-City-October-3-2021-Premier-League",NA,"Away",1,30,FALSE,1,"Kick-off",NA,"0:00","Crystal Palace_Leicester City"
"1252","Premier League","M","ENG","2021-2022","10/3/2021","Premier League (Matchweek 7)","Crystal Palace","4/3/2003",2,1.3,"Michael Olise · 61&rsquor; Jeffrey Schlupp · 72&rsquor;",2,0,"Leicester City","4/4/2002",2,1.7,"Kelechi Iheanacho · 31&rsquor; Jamie Vardy · 37&rsquor;",3,0,"https://fbref.com/en/matches/b06fd537/Crystal-Palace-Leicester-City-October-3-2021-Premier-League",NA,"Away",31,6,FALSE,1,"Goal","Kelechi Iheanacho","0:01","Crystal Palace_Leicester City"
"1253","Premier League","M","ENG","2021-2022","10/3/2021","Premier League (Matchweek 7)","Crystal Palace","4/3/2003",2,1.3,"Michael Olise · 61&rsquor; Jeffrey Schlupp · 72&rsquor;",2,0,"Leicester City","4/4/2002",2,1.7,"Kelechi Iheanacho · 31&rsquor; Jamie Vardy · 37&rsquor;",3,0,"https://fbref.com/en/matches/b06fd537/Crystal-Palace-Leicester-City-October-3-2021-Premier-League",NA,"Away",37,16,FALSE,1,"Goal","Jamie Vardy Assist: Harvey Barnes","0:02","Crystal Palace_Leicester City"
"1254","Premier League","M","ENG","2021-2022","10/3/2021","Premier League (Matchweek 7)","Crystal Palace","4/3/2003",2,1.3,"Michael Olise · 61&rsquor; Jeffrey Schlupp · 72&rsquor;",2,0,"Leicester City","4/4/2002",2,1.7,"Kelechi Iheanacho · 31&rsquor; Jamie Vardy · 37&rsquor;",3,0,"https://fbref.com/en/matches/b06fd537/Crystal-Palace-Leicester-City-October-3-2021-Premier-League","Crystal Palace","Home",53,7,FALSE,2,"Substitute","Michael Olise for Jordan Ayew","0:02","Crystal Palace_Leicester City"
"1255","Premier League","M","ENG","2021-2022","10/3/2021","Premier League (Matchweek 7)","Crystal Palace","4/3/2003",2,1.3,"Michael Olise · 61&rsquor; Jeffrey Schlupp · 72&rsquor;",2,0,"Leicester City","4/4/2002",2,1.7,"Kelechi Iheanacho · 31&rsquor; Jamie Vardy · 37&rsquor;",3,0,"https://fbref.com/en/matches/b06fd537/Crystal-Palace-Leicester-City-October-3-2021-Premier-League",NA,"Away",60,1,FALSE,2,"Substitute","Boubakary Soumaré for Hamza Choudhury","0:02","Crystal Palace_Leicester City"
"1256","Premier League","M","ENG","2021-2022","10/3/2021","Premier League (Matchweek 7)","Crystal Palace","4/3/2003",2,1.3,"Michael Olise · 61&rsquor; Jeffrey Schlupp · 72&rsquor;",2,0,"Leicester City","4/4/2002",2,1.7,"Kelechi Iheanacho · 31&rsquor; Jamie Vardy · 37&rsquor;",3,0,"https://fbref.com/en/matches/b06fd537/Crystal-Palace-Leicester-City-October-3-2021-Premier-League","Crystal Palace","Home",61,10,FALSE,2,"Goal","Michael Olise","1:02","Crystal Palace_Leicester City"
"1257","Premier League","M","ENG","2021-2022","10/3/2021","Premier League (Matchweek 7)","Crystal Palace","4/3/2003",2,1.3,"Michael Olise · 61&rsquor; Jeffrey Schlupp · 72&rsquor;",2,0,"Leicester City","4/4/2002",2,1.7,"Kelechi Iheanacho · 31&rsquor; Jamie Vardy · 37&rsquor;",3,0,"https://fbref.com/en/matches/b06fd537/Crystal-Palace-Leicester-City-October-3-2021-Premier-League","Crystal Palace","Home",71,0,FALSE,2,"Substitute","Jeffrey Schlupp for Conor Gallagher","1:02","Crystal Palace_Leicester City"
"1258","Premier League","M","ENG","2021-2022","10/3/2021","Premier League (Matchweek 7)","Crystal Palace","4/3/2003",2,1.3,"Michael Olise · 61&rsquor; Jeffrey Schlupp · 72&rsquor;",2,0,"Leicester City","4/4/2002",2,1.7,"Kelechi Iheanacho · 31&rsquor; Jamie Vardy · 37&rsquor;",3,0,"https://fbref.com/en/matches/b06fd537/Crystal-Palace-Leicester-City-October-3-2021-Premier-League",NA,"Away",71,1,FALSE,2,"Substitute","James Maddison for Kelechi Iheanacho","1:02","Crystal Palace_Leicester City"
"1259","Premier League","M","ENG","2021-2022","10/3/2021","Premier League (Matchweek 7)","Crystal Palace","4/3/2003",2,1.3,"Michael Olise · 61&rsquor; Jeffrey Schlupp · 72&rsquor;",2,0,"Leicester City","4/4/2002",2,1.7,"Kelechi Iheanacho · 31&rsquor; Jamie Vardy · 37&rsquor;",3,0,"https://fbref.com/en/matches/b06fd537/Crystal-Palace-Leicester-City-October-3-2021-Premier-League","Crystal Palace","Home",72,8,FALSE,2,"Goal","Jeffrey Schlupp","2:02","Crystal Palace_Leicester City"
"1260","Premier League","M","ENG","2021-2022","10/3/2021","Premier League (Matchweek 7)","Crystal Palace","4/3/2003",2,1.3,"Michael Olise · 61&rsquor; Jeffrey Schlupp · 72&rsquor;",2,0,"Leicester City","4/4/2002",2,1.7,"Kelechi Iheanacho · 31&rsquor; Jamie Vardy · 37&rsquor;",3,0,"https://fbref.com/en/matches/b06fd537/Crystal-Palace-Leicester-City-October-3-2021-Premier-League",NA,"Away",80,5,FALSE,2,"Substitute","Marc Albrighton for Ademola Lookman","2:02","Crystal Palace_Leicester City"
