Date,Squad,Match_Half,Minute,Shooting_Player,Outcome,Distance,Body_Part,Shot_Notes,SCA1_Player,SCA1_Event,SCA2_Player,SCA2_Event,45+,Home_Away,order,xG
2022-03-10,Norwich City,2,48,Teemu Pukki,Blocked,20,Right Foot,,Milot Rashica,Pass (Live),Lukas Rupp,Pass (Live),0,Home,269,0.035020720213651664
2022-03-10,Chelsea,2,49,Mason Mount,Saved,14,Right Foot,,Mateo Kovačić,Pass (Live),Andreas Christensen,Pass (Live),0,Away,269,0.37220022082328796
2022-03-10,Norwich City,2,52,Milot Rashica,Off Target,27,Right Foot,,Ozan Kabak,Pass (Live),Lukas Rupp,Pass (Live),0,Home,269,0.018363015726208687
2022-03-10,Chelsea,2,59,Mason Mount,Off Target,20,Right Foot,Free kick,Mason Mount,Fouled,Saúl Ñíguez,Pass (Live),0,Away,269,0.1087513193488121
2022-03-10,Norwich City,2,62,Kenny McLean,Off Target,21,Left Foot,Volley,,,,,0,Home,269,0.015167957171797752
2022-03-10,Norwich City,2,69,Teemu Pukki (pen),Goal,12,Right Foot,,,,,,0,Home,269,0.7611688375473022
2022-03-10,Norwich City,2,72,Kenny McLean,Saved,7,Head,,Milot Rashica,Pass (Dead),Max Aarons,Fouled,0,Home,269,0.0828552097082138
2022-03-10,Chelsea,2,74,Timo Werner,Blocked,7,Right Foot,Half volley,Kai Havertz,Pass (Live),Ruben Loftus-Cheek,Pass (Live),0,Away,269,0.14204145967960358
2022-03-10,Norwich City,2,81,Pierre Lees-Melou,Off Target,25,Left Foot,,Pierre Lees-Melou,Interception,,,0,Home,269,0.014766368083655834
2022-03-10,Chelsea,2,86,Romelu Lukaku,Blocked,8,Right Foot,,Ruben Loftus-Cheek,Pass (Live),Kai Havertz,Pass (Live),0,Away,269,0.1406221240758896
2022-03-10,Chelsea,2,90,Kai Havertz,Goal,15,Left Foot,,N'Golo Kanté,Pass (Live),N'Golo Kanté,Dribble,0,Away,269,0.11937916278839113
2022-03-10,Aston Villa,1,12,Tyrone Mings,Blocked,15,Right Foot,,Matty Cash,Pass (Live),Philippe Coutinho,Pass (Dead),0,Away,270,0.09620996564626694
2022-03-10,Aston Villa,1,22,Philippe Coutinho,Goal,16,Right Foot,Deflected,Matty Cash,Pass (Live),Lucas Digne,Pass (Live),0,Away,270,0.09360835701227188
2022-03-10,Aston Villa,1,33,Douglas Luiz,Saved,27,Right Foot,Free kick,Danny Ings,Fouled,Lucas Digne,Pass (Live),0,Away,270,0.04306896403431893
2022-03-10,Aston Villa,1,42,John McGinn,Saved,21,Right Foot,,Philippe Coutinho,Pass (Live),Lucas Digne,Pass (Live),0,Away,270,0.051476076245307915
2022-03-10,Aston Villa,1,45,Ollie Watkins,Blocked,11,Right Foot,,Philippe Coutinho,Pass (Live),John McGinn,Pass (Live),1,Away,270,0.08785868436098099
2022-03-10,Aston Villa,1,45,Douglas Luiz,Saved,28,Right Foot,,Philippe Coutinho,Pass (Live),Ollie Watkins,Shot,1,Away,270,0.024441614747047424
2022-03-10,Leeds United,2,46,Robin Koch,Off Target,22,Right Foot,,,,,,0,Home,270,0.029669776558876038
2022-03-10,Leeds United,2,53,Joe Gelhardt,Saved,36,Left Foot,,Raphael Dias Belloli,Pass (Live),Adam Forshaw,Pass (Live),0,Home,270,0.016859708353877068
2022-03-10,Aston Villa,2,56,Danny Ings,Off Target,32,Right Foot,Volley,Matty Cash,Pass (Live),,,0,Away,270,0.012859344482421877
2022-03-10,Aston Villa,2,60,John McGinn,Saved,22,Left Foot,,Danny Ings,Pass (Live),Philippe Coutinho,Pass (Live),0,Away,270,0.038027912378311164
2022-03-10,Aston Villa,2,65,Matty Cash,Goal,12,Left Foot,,Matty Cash,Dribble,Danny Ings,Pass (Live),0,Away,270,0.34432172775268555
2022-03-10,Aston Villa,2,70,Philippe Coutinho,Saved,8,Right Foot,Back heel,Philippe Coutinho,Dribble,,,0,Away,270,0.14479531347751615
2022-03-10,Aston Villa,2,72,Ollie Watkins,Blocked,14,Left Foot,,Jacob Ramsey,Pass (Live),John McGinn,Pass (Live),0,Away,270,0.13830626010894775
2022-03-10,Aston Villa,2,73,Calum Chambers,Goal,19,Right Foot,,Tyrone Mings,Pass (Live),,,0,Away,270,0.043278023600578315
2022-03-10,Aston Villa,2,76,Philippe Coutinho,Off Target,23,Right Foot,,Jacob Ramsey,Pass (Live),Lucas Digne,Pass (Live),0,Away,270,0.0262385867536068
2022-03-10,Aston Villa,2,79,Lucas Digne,Blocked,10,Left Foot,,Emi Buendía,Pass (Live),Lucas Digne,Pass (Live),0,Away,270,0.10020555555820464
2022-03-10,Aston Villa,2,83,Douglas Luiz,Saved,30,Right Foot,Deflected,Morgan Sanson,Pass (Live),Douglas Luiz,Pass (Dead),0,Away,270,0.028206335380673412
2022-03-10,Leeds United,2,85,Joe Gelhardt,Blocked,13,Left Foot,,Joe Gelhardt,Dribble,Patrick Bamford,Pass (Live),0,Home,270,0.06402496993541718
2022-03-10,Leeds United,2,91,Patrick Bamford,Off Target,18,Left Foot,,Robin Koch,Pass (Live),Mateusz Klich,Pass (Live),0,Home,270,0.08347341418266296
2022-03-12,Brighton,1,4,Neal Maupay,Off Target,12,Head,,Tariq Lamptey,Pass (Live),Solly March,Pass (Live),0,Home,271,0.037167005240917206
2022-03-12,Brighton,1,5,Neal Maupay,Off Target,26,Right Foot,,Alexis Mac Allister,Pass (Live),Lewis Dunk,Pass (Live),0,Home,271,0.019013602286577225
2022-03-12,Brighton,1,8,Leandro Trossard,Saved,23,Right Foot,,Alexis Mac Allister,Pass (Live),Tariq Lamptey,Pass (Live),0,Home,271,0.024284616112709045
2022-03-12,Liverpool,1,8,Sadio Mané,Saved,6,Left Foot,,Mohamed Salah,Pass (Live),Trent Alexander-Arnold,Pass (Live),0,Away,271,0.15637387335300446
2022-03-12,Liverpool,1,19,Luis Díaz,Goal,18,Head,,Joël Matip,Pass (Live),Naby Keïta,Pass (Live),0,Away,271,0.2269439548254013
2022-03-12,Liverpool,1,27,Andrew Robertson,Off Target,9,Left Foot,Half volley,Trent Alexander-Arnold,Pass (Live),Mohamed Salah,Pass (Live),0,Away,271,0.04144255071878433
2022-03-12,Liverpool,1,30,Mohamed Salah,Off Target,19,Left Foot,Half volley,,,,,0,Away,271,0.04622213914990425
2022-03-12,Liverpool,1,32,Sadio Mané,Saved,9,Head,,Trent Alexander-Arnold,Pass (Dead),,,0,Away,271,0.033977549523115165
2022-03-12,Liverpool,1,33,Sadio Mané,Saved,23,Left Foot,,Sadio Mané,Dribble,,,0,Away,271,0.055063903331756585
2022-03-12,Liverpool,1,39,Trent Alexander-Arnold,Wayward,19,Right Foot,Half volley,,,,,0,Away,271,0.03787439689040184
2022-03-12,Liverpool,1,41,Mohamed Salah,Saved,14,Head,,Trent Alexander-Arnold,Pass (Live),Sadio Mané,Pass (Live),0,Away,271,0.029506150633096688
2022-03-12,Liverpool,1,43,Mohamed Salah,Saved,8,Left Foot,,Mohamed Salah,Dribble,Andrew Robertson,Pass (Live),0,Away,271,0.17750181257724762
2022-03-12,Brighton,2,46,Leandro Trossard,Off Target,15,Right Foot,,Neal Maupay,Pass (Live),Neal Maupay,Dribble,0,Home,271,0.3470743000507355
2022-03-12,Liverpool,2,57,Mohamed Salah,Blocked,16,Left Foot,,Trent Alexander-Arnold,Pass (Live),Jordan Henderson,Pass (Dead),0,Away,271,0.07232676446437836
2022-03-12,Liverpool,2,57,Mohamed Salah,Woodwork,13,Left Foot,Deflected,Mohamed Salah,Dribble,Mohamed Salah,Shot,0,Away,271,0.14238473773002625
2022-03-12,Liverpool,2,57,Sadio Mané,Off Target,12,Left Foot,Half volley,Mohamed Salah,Shot,,,0,Away,271,0.07852286100387572
2022-03-12,Liverpool,2,58,Mohamed Salah,Off Target,18,Left Foot,,Luis Díaz,Pass (Live),Jordan Henderson,Tackle,0,Away,271,0.11215553432703018
2022-03-12,Liverpool,2,59,Naby Keïta,Blocked,17,Right Foot,Half volley,,,,,0,Away,271,0.07497146725654602
2022-03-12,Liverpool,2,61,Mohamed Salah (pen),Goal,12,Left Foot,,Naby Keïta,Shot,,,0,Away,271,0.7611688375473022
2022-03-12,Liverpool,2,72,Jordan Henderson,Saved,21,Right Foot,,Luis Díaz,Pass (Live),Diogo Jota,Pass (Live),0,Away,271,0.08845675736665726
2022-03-12,Brighton,2,89,Danny Welbeck,Saved,8,Left Foot,Half volley,Solly March,Pass (Live),Solly March,Dribble,0,Home,271,0.09600634127855301
2022-03-12,Liverpool,2,89,Luis Díaz,Saved,13,Left Foot,,Thiago Alcántara,Pass (Live),,,0,Away,271,0.3143685162067413
2022-03-12,Brighton,2,93,Solly March,Saved,6,Left Foot,,Marc Cucurella,Pass (Live),Neal Maupay,Pass (Live),0,Home,271,0.07003086060285567
2022-03-12,Liverpool,2,94,Joël Matip,Off Target,8,Head,,Trent Alexander-Arnold,Pass (Dead),,,0,Away,271,0.045035935938358314
2022-03-12,Brighton,2,95,Danny Welbeck,Blocked,21,Right Foot,,Alexis Mac Allister,Pass (Live),Neal Maupay,Pass (Live),0,Home,271,0.018303046002984047
2022-03-12,Brighton,2,95,Tariq Lamptey,Off Target,23,Left Foot,,Leandro Trossard,Pass (Live),Marc Cucurella,Pass (Live),0,Home,271,0.017436716705560684
2022-03-12,Burnley,1,5,Josh Brownhill,Off Target,28,Right Foot,Free kick,Maxwel Cornet,Fouled,,,0,Away,272,0.062222741544246674
2022-03-12,Brentford,1,7,Sergi Canós,Blocked,17,Right Foot,,,,,,0,Home,272,0.07430488616228104
2022-03-12,Brentford,1,7,Bryan Mbeumo,Off Target,12,Left Foot,,Ivan Toney,Pass (Live),Sergi Canós,Shot,0,Home,272,0.1063494011759758
2022-03-12,Brentford,1,16,Christian Eriksen,Saved,21,Right Foot,Deflected,Sergi Canós,Pass (Live),Ivan Toney,Pass (Live),0,Home,272,0.0620264858007431
2022-03-12,Burnley,1,23,Maxwel Cornet,Off Target,17,Left Foot,,Dwight McNeil,Pass (Live),Josh Brownhill,Pass (Live),0,Away,272,0.07505624741315843
2022-03-12,Brentford,1,29,Bryan Mbeumo,Blocked,17,Left Foot,,Christian Eriksen,Pass (Live),Ethan Pinnock,Pass (Live),0,Home,272,0.06955032795667647
2022-03-12,Burnley,1,34,Dwight McNeil,Off Target,9,Head,,Ashley Westwood,Pass (Live),Aaron Lennon,Pass (Live),0,Away,272,0.2728976011276245
2022-03-12,Brentford,1,45,Bryan Mbeumo,Blocked,8,Left Foot,Volley,Sergi Canós,Pass (Live),Christian Eriksen,Pass (Live),1,Home,272,0.02741554193198681
2022-03-12,Brentford,1,46,Sergi Canós,Blocked,25,Right Foot,,Christian Nørgaard,Pass (Live),,,1,Home,272,0.02239714562892913
2022-03-12,Brentford,2,53,Vitaly Janelt,Off Target,7,Head,,Sergi Canós,Pass (Live),Rico Henry,Pass (Dead),0,Home,272,0.12013716250658035
2022-03-12,Brentford,2,63,Christian Nørgaard,Blocked,27,Right Foot,Half volley,,,,,0,Home,272,0.013636493124067785
2022-03-12,Brentford,2,64,Vitaly Janelt,Blocked,24,Left Foot,,Christian Nørgaard,Pass (Live),Rico Henry,Pass (Live),0,Home,272,0.022819658741354942
2022-03-12,Brentford,2,65,Rico Henry,Wayward,24,Left Foot,Half volley,,,,,0,Home,272,0.0132431210950017
2022-03-12,Burnley,2,69,Charlie Taylor,Off Target,22,Right Foot,Volley,Jay Rodriguez,Pass (Live),Charlie Taylor,Pass (Dead),0,Away,272,0.02539892680943012
2022-03-12,Burnley,2,70,Maxwel Cornet,Saved,19,Left Foot,,,,,,0,Away,272,0.3134109675884247
2022-03-12,Burnley,2,75,Jay Rodriguez,Woodwork,33,Right Foot,,James Tarkowski,Pass (Live),,,0,Away,272,0.01261128019541502
2022-03-12,Burnley,2,78,Dwight McNeil,Blocked,15,Left Foot,,,,,,0,Away,272,0.06371355801820755
2022-03-12,Brentford,2,83,Christian Eriksen,Blocked,22,Right Foot,,Bryan Mbeumo,Pass (Live),Kristoffer Ajer,Pass (Live),0,Home,272,0.02160828374326229
2022-03-12,Brentford,2,85,Ivan Toney,Goal,6,Head,,Christian Eriksen,Pass (Live),Yoane Wissa,Pass (Live),0,Home,272,0.5053616762161255
2022-03-12,Brentford,2,94,Ivan Toney (pen),Goal,12,Right Foot,,Ivan Toney,Fouled,Christian Eriksen,Pass (Live),0,Home,272,0.7611688375473022
2022-03-12,Manchester Utd,1,9,Cristiano Ronaldo,Blocked,15,Left Foot,,Jadon Sancho,Pass (Live),Harry Maguire,Pass (Live),0,Home,273,0.06745736300945282
2022-03-12,Manchester Utd,1,12,Cristiano Ronaldo,Goal,28,Right Foot,,Fred,Pass (Live),Raphaël Varane,Pass (Live),0,Home,273,0.017337441444396973
2022-03-12,Manchester Utd,1,16,Paul Pogba,Off Target,24,Right Foot,,Fred,Pass (Live),Cristiano Ronaldo,Pass (Live),0,Home,273,0.04083935171365738
2022-03-12,Tottenham,1,16,Son Heung-min,Blocked,17,Left Foot,,Sergio Reguilón,Pass (Live),Son Heung-min,Pass (Live),0,Away,273,0.07062211632728578
2022-03-12,Tottenham,1,17,Pierre Højbjerg,Saved,28,Right Foot,,Pierre Højbjerg,Tackle,,,0,Away,273,0.019612407311797142
2022-03-12,Manchester Utd,1,23,Cristiano Ronaldo,Off Target,11,Head,,Alex Telles,Pass (Live),Harry Maguire,Pass (Live),0,Home,273,0.06356862932443619
2022-03-12,Tottenham,1,26,Eric Dier,Blocked,6,Head,,Rodrigo Bentancur,Pass (Live),Son Heung-min,Pass (Dead),0,Away,273,0.40540385246276855
2022-03-12,Tottenham,1,26,Pierre Højbjerg,Off Target,17,Right Foot,Half volley,Cristian Romero,Pass (Live),Eric Dier,Shot,0,Away,273,0.04923000931739807
2022-03-12,Tottenham,1,29,Matt Doherty,Blocked,17,Left Foot,,Rodrigo Bentancur,Pass (Live),Son Heung-min,Pass (Live),0,Away,273,0.04733273759484291
2022-03-12,Tottenham,1,30,Rodrigo Bentancur,Blocked,13,Right Foot,,Dejan Kulusevski,Pass (Live),Harry Kane,Pass (Live),0,Away,273,0.08893550932407379
2022-03-12,Tottenham,1,33,Eric Dier,Blocked,27,Right Foot,Free kick,Harry Kane,Fouled,,,0,Away,273,0.06551754474639893
2022-03-12,Tottenham,1,35,Harry Kane (pen),Goal,12,Right Foot,,Dejan Kulusevski,Dribble,Eric Dier,Shot,0,Away,273,0.7611688375473022
2022-03-12,Manchester Utd,1,38,Cristiano Ronaldo,Goal,7,Right Foot,,Jadon Sancho,Pass (Live),Nemanja Matić,Pass (Live),0,Home,273,0.5309658050537109
2022-03-12,Tottenham,1,41,Harry Kane,Blocked,28,Right Foot,,Rodrigo Bentancur,Pass (Live),Cristian Romero,Pass (Live),0,Away,273,0.02096015587449073
2022-03-12,Manchester Utd,1,46,Jadon Sancho,Saved,18,Right Foot,,Fred,Pass (Live),Cristiano Ronaldo,Pass (Live),1,Home,273,0.0691337138414383
2022-03-12,Tottenham,2,61,Son Heung-min,Off Target,14,Right Foot,,Dejan Kulusevski,Pass (Live),Harry Kane,Pass (Live),0,Away,273,0.09495720267295836
2022-03-12,Manchester Utd,2,63,Cristiano Ronaldo,Wayward,9,Head,,Alex Telles,Pass (Dead),Jadon Sancho,Fouled,0,Home,273,0.036537326872348785
2022-03-12,Manchester Utd,2,66,Cristiano Ronaldo,Saved,22,Right Foot,,Jadon Sancho,Pass (Live),Fred,Pass (Live),0,Home,273,0.0741853341460228
2022-03-12,Manchester Utd,2,77,Cristiano Ronaldo,Saved,17,Right Foot,,Jadon Sancho,Pass (Live),Cristiano Ronaldo,Pass (Live),0,Home,273,0.09444615244865416
2022-03-12,Manchester Utd,2,81,Cristiano Ronaldo,Goal,10,Head,,Alex Telles,Pass (Dead),Paul Pogba,Pass (Live),0,Home,273,0.023631595075130463
2022-03-13,Chelsea,1,2,Andreas Christensen,Off Target,30,Right Foot,,,,,,0,Home,274,0.01113331224769354
2022-03-13,Chelsea,1,4,Antonio Rüdiger,Blocked,10,Head,,Hakim Ziyech,Pass (Dead),Malang Sarr,Pass (Live),0,Home,274,0.05234223976731301
2022-03-13,Newcastle Utd,1,19,Jacob Murphy,Off Target,19,Left Foot,Half volley,Jacob Murphy,Dribble,,,0,Away,274,0.049866657704114914
2022-03-13,Chelsea,1,27,Mason Mount,Off Target,21,Right Foot,Volley,Hakim Ziyech,Pass (Dead),Mason Mount,Pass (Live),0,Home,274,0.012946553528308868
2022-03-13,Chelsea,1,28,Timo Werner,Blocked,17,Right Foot,,Kai Havertz,Pass (Live),Hakim Ziyech,Pass (Live),0,Home,274,0.06527835875749588
2022-03-13,Chelsea,1,31,Mason Mount,Off Target,20,Right Foot,Free kick,Hakim Ziyech,Fouled,Kai Havertz,Pass (Live),0,Home,274,0.06107277050614358
2022-03-13,Newcastle Utd,1,34,Dan Burn,Off Target,9,Head,,Miguel Almirón,Pass (Live),Miguel Almirón,Dribble,0,Away,274,0.03021150082349777
2022-03-13,Newcastle Utd,2,46,Bruno Guimarães,Off Target,23,Right Foot,Half volley,Matt Targett,Pass (Dead),,,0,Away,274,0.02983368188142776
2022-03-13,Newcastle Utd,1,47,Miguel Almirón,Saved,23,Left Foot,Volley,,,,,1,Away,274,0.01799929514527321
2022-03-13,Newcastle Utd,1,47,Fabian Schär,Off Target,13,Right Foot,Volley,Miguel Almirón,Shot,,,1,Away,274,0.05080607533454895
2022-03-13,Chelsea,2,76,Kai Havertz,Saved,8,Head,,Hakim Ziyech,Pass (Live),Trevoh Chalobah,Pass (Live),0,Home,274,0.3782632648944855
2022-03-13,Newcastle Utd,2,77,Sean Longstaff,Off Target,30,Right Foot,,Allan Saint-Maximin,Pass (Live),Matt Targett,Pass (Dead),0,Away,274,0.0185293648391962
2022-03-13,Newcastle Utd,2,86,Fabian Schär,Saved,10,Head,,Matt Targett,Pass (Dead),Matt Targett,Fouled,0,Away,274,0.049704451113939285
2022-03-13,Chelsea,2,89,Kai Havertz,Goal,7,Left Foot,Half volley,Jorginho,Pass (Live),Antonio Rüdiger,Pass (Live),0,Home,274,0.40699344873428345
2022-03-13,Chelsea,2,93,Kai Havertz,Saved to Post,16,Right Foot,,N'Golo Kanté,Pass (Live),N'Golo Kanté,Interception,0,Home,274,0.08268629014492035
2022-03-13,Southampton,1,2,Mohamed Elyounoussi,Blocked,7,Head,,Stuart Armstrong,Pass (Live),Kyle Walker-Peters,Pass (Live),0,Home,275,0.05803875252604485
2022-03-13,Watford,1,11,João Pedro,Blocked,12,Right Foot,Half volley,,,,,0,Away,275,0.07930348068475722
2022-03-13,Watford,1,14,Cucho,Goal,17,Left Foot,,Cucho,Interception,,,0,Away,275,0.2846739888191223
2022-03-13,Watford,1,29,João Pedro,Off Target,25,Right Foot,,Hassane Kamara,Pass (Live),Hassane Kamara,Interception,0,Away,275,0.03814156353473663
2022-03-13,Southampton,1,31,Mohammed Salisu,Off Target,4,Head,,James Ward-Prowse,Pass (Dead),Stuart Armstrong,Fouled,0,Home,275,0.1045266166329384
2022-03-13,Watford,1,34,Cucho,Goal,9,Right Foot,Volley,Juraj Kucka,Pass (Live),Emmanuel Dennis,Pass (Live),0,Away,275,0.31169992685318
2022-03-13,Southampton,1,36,Kyle Walker-Peters,Saved,18,Right Foot,,Stuart Armstrong,Pass (Live),Oriol Romeu,Pass (Live),0,Home,275,0.042671874165534966
2022-03-13,Southampton,1,37,Mohammed Salisu,Saved,9,Head,,James Ward-Prowse,Pass (Dead),Kyle Walker-Peters,Shot,0,Home,275,0.033391356468200684
2022-03-13,Watford,1,41,Juraj Kucka,Saved,12,Right Foot,,Moussa Sissoko,Pass (Live),João Pedro,Pass (Live),0,Away,275,0.2411721795797348
2022-03-13,Southampton,1,43,Romain Perraud,Off Target,18,Left Foot,Half volley,,,,,0,Home,275,0.032953675836324685
2022-03-13,Southampton,1,45,Mohamed Elyounoussi,Goal,5,Left Foot,Half volley,Che Adams,Pass (Live),James Ward-Prowse,Pass (Dead),1,Home,275,0.5828018188476562
2022-03-13,Southampton,1,47,Stuart Armstrong,Wayward,22,Left Foot,Half volley,Mohamed Elyounoussi,Pass (Live),James Ward-Prowse,Pass (Dead),1,Home,275,0.019202250987291336
2022-03-13,Southampton,2,63,Mohammed Salisu,Off Target,8,Head,,James Ward-Prowse,Pass (Dead),Che Adams,Fouled,0,Home,275,0.11281628906726834
2022-03-13,Watford,2,71,Juraj Kucka,Saved,18,Right Foot,,Imran Louza,Pass (Live),,,0,Away,275,0.060528878122568124
2022-03-13,Watford,2,75,Cucho,Off Target,21,Right Foot,,Emmanuel Dennis,Pass (Live),Cucho,Pass (Live),0,Away,275,0.09308726340532304
2022-03-13,Watford,2,81,Emmanuel Dennis,Off Target,21,Right Foot,,Cucho,Pass (Live),,,0,Away,275,0.040380831807851784
2022-03-13,Southampton,2,86,James Ward-Prowse,Off Target,21,Right Foot,Free kick,Che Adams,Fouled,Stuart Armstrong,Pass (Live),0,Home,275,0.0831933543086052
2022-03-13,Southampton,2,88,Che Adams,Saved,9,Head,,Nathan Redmond,Pass (Live),Mohammed Salisu,Pass (Live),0,Home,275,0.0951484814286232
2022-03-13,Southampton,2,89,Jan Bednarek,Blocked,8,Head,,James Ward-Prowse,Pass (Dead),Che Adams,Shot,0,Home,275,0.018507767468690872
2022-03-13,Southampton,2,91,Mohammed Salisu,Wayward,8,Head,,James Ward-Prowse,Pass (Dead),,,0,Home,275,0.033455517143011086
2022-03-13,Watford,2,96,Imran Louza,Saved,10,Right Foot,Overhead kick,Joshua King,Pass (Live),Imran Louza,Pass (Live),0,Away,275,0.14485713839530945
2022-03-13,Southampton,2,98,Nathan Redmond,Saved,19,Right Foot,Deflected,Shane Long,Pass (Live),Che Adams,Pass (Live),0,Home,275,0.04025399312376976
2022-03-13,West Ham,1,4,Saïd Benrahma,Saved,16,Left Foot,,Saïd Benrahma,Dribble,Aaron Cresswell,Pass (Live),0,Home,276,0.052435919642448425
2022-03-13,West Ham,1,5,Saïd Benrahma,Off Target,29,Right Foot,,Manuel Lanzini,Pass (Live),,,0,Home,276,0.016199681907892227
2022-03-13,West Ham,1,8,Pablo Fornals,Off Target,23,Right Foot,,Michail Antonio,Pass (Live),Manuel Lanzini,Pass (Live),0,Home,276,0.021914349868893623
2022-03-13,Aston Villa,1,11,Ollie Watkins,Blocked,13,Right Foot,,Danny Ings,Pass (Live),Ollie Watkins,Pass (Live),0,Away,276,0.0746772363781929
2022-03-13,Aston Villa,1,12,Ollie Watkins,Saved,10,Head,Deflected,Tyrone Mings,Pass (Live),John McGinn,Pass (Dead),0,Away,276,0.025398548692464832
2022-03-13,Aston Villa,1,19,Philippe Coutinho,Saved,5,Left Foot,Back heel,Jacob Ramsey,Pass (Live),Jacob Ramsey,Dribble,0,Away,276,0.14888794720172882
2022-03-13,West Ham,1,28,Tomáš Souček,Off Target,11,Head,,Aaron Cresswell,Pass (Live),,,0,Home,276,0.046477340161800385
2022-03-13,Aston Villa,2,50,Philippe Coutinho,Off Target,25,Right Foot,,Jacob Ramsey,Pass (Live),Douglas Luiz,Pass (Live),0,Away,276,0.024745451286435127
2022-03-13,Aston Villa,2,56,Calum Chambers,Blocked,12,Right Foot,Half volley,,,,,0,Away,276,0.09268125891685486
2022-03-13,Aston Villa,2,56,Danny Ings,Saved to Post,11,Right Foot,Half volley,Calum Chambers,Shot,,,0,Away,276,0.07033978402614594
2022-03-13,West Ham,2,60,Kurt Zouma,Saved,5,Head,,Pablo Fornals,Pass (Dead),,,0,Home,276,0.1052979826927185
2022-03-13,West Ham,2,60,Craig Dawson,Off Target,3,Head,Open goal,Kurt Zouma,Shot,,,0,Home,276,0.6364293098449707
2022-03-13,West Ham,2,63,Saïd Benrahma,Blocked,28,Right Foot,,Andriy Yarmolenko,Pass (Live),Manuel Lanzini,Pass (Live),0,Home,276,0.0127664590254426
2022-03-13,West Ham,2,64,Saïd Benrahma,Blocked,23,Right Foot,Half volley,,,,,0,Home,276,0.025988280773162842
2022-03-13,West Ham,2,70,Andriy Yarmolenko,Goal,15,Left Foot,Half volley,Saïd Benrahma,Pass (Live),Craig Dawson,Pass (Live),0,Home,276,0.11031533777713776
2022-03-13,Aston Villa,2,75,Ollie Watkins,Blocked,21,Right Foot,,Jacob Ramsey,Pass (Live),John McGinn,Pass (Live),0,Away,276,0.02430679090321064
2022-03-13,Aston Villa,2,79,Philippe Coutinho,Blocked,25,Right Foot,,Douglas Luiz,Pass (Live),Philippe Coutinho,Pass (Dead),0,Away,276,0.053436364978551865
2022-03-13,Aston Villa,2,79,Tyrone Mings,Off Target,8,Head,,Leon Bailey,Pass (Dead),Philippe Coutinho,Shot,0,Away,276,0.02066824585199356
2022-03-13,West Ham,2,80,Andriy Yarmolenko,Off Target,13,Right Foot,,Pablo Fornals,Pass (Live),Łukasz Fabiański,Pass (Dead),0,Home,276,0.06896762549877168
2022-03-13,Aston Villa,2,81,Leon Bailey,Saved,26,Left Foot,,Leon Bailey,Dribble,Philippe Coutinho,Pass (Live),0,Away,276,0.021054171025753018
2022-03-13,West Ham,2,82,Pablo Fornals,Goal,13,Left Foot,,Saïd Benrahma,Pass (Live),Declan Rice,Pass (Live),0,Home,276,0.4878842234611511
2022-03-13,Aston Villa,2,89,Emi Buendía,Saved,5,Right Foot,Volley,Leon Bailey,Pass (Live),Philippe Coutinho,Pass (Live),0,Away,276,0.40737530589103704
2022-03-13,Aston Villa,2,90,John McGinn,Wayward,17,Left Foot,Volley,,,,,0,Away,276,0.03729678690433502
2022-03-13,Aston Villa,2,90,Jacob Ramsey,Goal,19,Right Foot,,Emi Buendía,Pass (Live),,,0,Away,276,0.05956052988767624
2022-03-13,Everton,1,1,Richarlison,Off Target,26,Right Foot,Half volley,Anthony Gordon,Pass (Live),Mason Holgate,Pass (Live),0,Home,277,0.03252587839961052
